id,serial,relate,sex,age,birth_pl,nchild,eldch,marst,fams
576,6263406,3,2,16,US,0,99,Single,5
577,6210143,3,1,10,US,0,99,Single,7
578,6374364,3,2,9,US,0,99,Single,9
579,6334976,2,2,33,US,3,15,Married,6
580,6360156,3,1,0,US,0,99,Single,4
581,6300080,3,1,21,US,0,99,Single,7
582,6324383,1,1,26,Germany,1,3,Married,3
583,6444735,1,1,43,Germany,5,13,Married,7
584,6337957,1,1,28,US,0,99,Single,1
585,6447001,7,2,42,Ireland,0,99,Married,2
586,6403317,13,1,1,US,0,99,Single,1
587,6231707,3,2,29,US,0,99,Divorced/widowed,9
588,6235548,3,2,16,US,0,99,Single,8
589,6354769,3,2,21,US,0,99,Single,4
590,6449666,3,2,12,US,0,99,Single,9
591,6449579,1,2,35,Ireland,5,17,Divorced/widowed,6
592,6460733,1,1,48,Germany,3,23,Married,5
593,6384149,1,1,29,US,0,99,Married,7
594,6434804,1,1,34,US,0,99,Single,9
595,6361774,2,2,47,Germany,1,13,Married,3
596,6344625,1,1,51,Germany,4,20,Divorced/widowed,5
597,6347440,3,1,9,US,0,99,Single,5
598,6384122,4,1,22,US,0,99,Married,6
599,6462289,6,1,64,US,1,45,Divorced/widowed,9
600,6290776,3,2,12,Ireland,0,99,Single,4
601,6414082,7,1,25,US,0,99,Single,8
602,6276655,1,1,26,US,0,99,Married,2
603,6339231,3,2,12,US,0,99,Single,5
604,6451226,1,1,35,Ireland,2,2,Married,4
605,6441103,1,1,9,US,0,99,Single,1
606,6248868,12,2,35,Ireland,0,99,Single,1
607,6455151,3,2,11,US,0,99,Single,6
608,6458690,3,1,2,US,0,99,Single,7
609,6414918,1,1,44,Others,2,15,Married,4
610,6392056,3,1,10,US,0,99,Single,9
611,6208007,2,2,24,US,1,1,Married,3
612,6299416,3,1,4,US,0,99,Single,8
613,6368736,3,1,2,US,0,99,Single,3
614,6446967,7,1,23,US,0,99,Single,5
615,6330772,10,1,26,Ireland,0,99,Single,4
616,6392540,3,1,2,US,0,99,Single,9
617,6237379,9,1,3,US,0,99,Single,11
618,6319458,3,1,17,US,0,99,Single,4
619,6211065,1,1,50,Ireland,5,20,Divorced/widowed,6
620,6230481,3,2,6,US,0,99,Single,4
621,6351269,3,2,1,US,0,99,Single,7
622,6379340,3,2,20,US,0,99,Single,4
623,6345580,3,1,13,US,0,99,Single,7
624,6298985,7,1,36,Germany,0,99,Divorced/widowed,6
625,6299190,3,2,14,Germany,0,99,Single,5
626,6425656,3,2,0,US,0,99,Single,4
627,6305270,12,1,28,Germany,0,99,Single,1
628,6341131,2,2,26,Others,2,4,Married,4
629,6381960,12,2,18,US,0,99,Single,1
630,6469735,3,2,4,US,0,99,Single,7
631,6257060,3,2,0,US,0,99,Single,7
632,6454858,3,2,6,US,0,99,Single,8
633,6434916,12,1,34,Germany,1,10,Married,3
634,6335295,3,2,27,US,3,7,Married,8
635,6266501,1,1,57,US,4,25,Married,6
636,6206364,2,2,31,Ireland,3,12,Married,6
637,6208263,12,2,30,Ireland,0,99,Single,1
638,6405360,13,1,7,US,0,99,Single,1
639,6306948,3,1,17,US,0,99,Single,5
640,6266498,3,2,14,US,0,99,Single,7
641,6321180,1,1,41,Germany,2,6,Married,4
642,6470698,2,2,48,Ireland,4,21,Married,6
643,6268390,1,1,46,US,2,19,Married,4
644,6452615,1,1,66,Germany,1,26,Married,3
645,6372129,2,2,45,Germany,4,22,Married,6
646,6432255,3,1,8,US,0,99,Single,9
647,6237613,3,1,21,US,0,99,Married,9
648,6325472,1,1,46,Germany,0,99,Married,2
649,6466421,2,2,41,US,2,16,Married,5
650,6311844,12,1,4,US,0,99,Single,1
651,6445708,11,2,8,US,0,99,Single,2
652,6285944,3,2,2,US,0,99,Single,5
653,6222946,8,1,19,Ireland,0,99,Single,5
654,6411407,1,2,35,US,0,99,Divorced/widowed,1
655,6466875,2,2,24,Germany,3,5,Married,5
656,6318674,3,1,10,US,0,99,Single,6
657,6209012,12,1,25,US,0,99,Single,1
658,6285340,1,1,29,UK,3,5,Married,5
659,6215647,3,1,6,US,0,99,Single,4
660,6255150,2,2,22,US,3,4,Married,5
661,6282591,1,1,42,Others,5,19,Married,8
662,6202908,2,2,37,Germany,4,13,Married,6
663,6441359,6,2,53,US,1,34,Married,9
664,6445179,2,2,32,Germany,2,29,Married,4
665,6307139,3,1,3,US,0,99,Single,6
666,6405195,3,1,11,US,0,99,Single,6
667,6234711,3,1,17,US,0,99,Single,6
668,6315358,4,2,30,US,0,99,Divorced/widowed,8
669,6463014,1,1,55,UK,0,99,Single,1
670,6205647,13,1,11,US,0,99,Single,1
671,6475444,1,1,36,Ireland,4,8,Married,6
672,6259216,2,2,37,Germany,5,14,Married,7
673,6263567,7,1,24,US,0,99,Single,2
674,6435652,3,2,31,US,0,99,Single,8
675,6308143,2,2,35,Germany,1,4,Married,3
676,6425778,1,1,50,Germany,2,25,Married,4
677,6411540,8,2,65,Ireland,0,99,Divorced/widowed,6
678,6219997,1,1,45,Ireland,0,99,Married,2
679,6430451,3,1,10,US,0,99,Single,4
680,6203144,10,1,3,US,0,99,Single,3
681,6251232,3,2,16,US,0,99,Single,5
682,6270752,1,1,37,Ireland,0,99,Married,4
683,6235904,1,1,60,Others,3,22,Married,5
684,6206564,2,2,28,US,4,12,Married,6
685,6379375,3,2,24,US,0,99,Single,5
686,6290178,3,1,3,US,0,99,Single,6
687,6237555,3,1,25,Ireland,0,99,Single,4
688,6243521,3,2,6,US,0,99,Single,13
689,6289839,3,2,10,US,0,99,Single,4
690,6402347,3,1,3,US,0,99,Single,10
691,6203696,2,2,40,Ireland,3,15,Married,5
692,6266535,6,2,48,US,0,99,Divorced/widowed,6
693,6345464,1,1,42,Germany,4,22,Married,6
694,6468059,3,1,17,UK,0,99,Single,10
695,6330560,2,2,30,Ireland,1,2,Married,3
696,6426132,3,2,15,Others,0,99,Single,6
697,6249668,3,2,2,US,0,99,Single,6
698,6270176,1,1,30,Others,1,0,Married,3
699,6206110,2,2,32,UK,4,12,Married,6
700,6463339,10,2,21,US,0,99,Single,4
701,6334671,1,1,43,US,0,99,Married,2
702,6463051,3,2,32,US,0,99,Single,9
703,6215913,1,1,30,Others,2,7,Married,4
704,6431984,13,2,12,US,0,99,Single,1
705,6215166,1,1,32,Ireland,0,99,Married,3
706,6318263,3,2,24,US,0,99,Single,7
707,6357106,12,1,26,Germany,0,99,Single,1
708,6374934,1,1,33,Ireland,3,6,Married,5
709,6395506,1,1,35,Ireland,1,6,Married,3
710,6349027,3,1,7,US,0,99,Single,6
711,6474513,3,1,0,US,0,99,Single,5
712,6316852,3,1,4,US,0,99,Single,11
713,6399324,1,1,30,Germany,0,99,Married,5
714,6297149,1,1,26,US,3,5,Married,5
715,6338203,3,2,3,US,0,99,Single,7
716,6310197,3,1,21,US,0,99,Single,4
717,6361224,1,1,29,Ireland,1,11,Divorced/widowed,3
718,6392637,3,2,6,US,0,99,Single,6
719,6339595,3,1,21,US,0,99,Married,5
720,6231958,3,2,7,US,0,99,Single,5
721,6207210,1,1,62,Germany,3,27,Divorced/widowed,7
722,6357328,3,2,22,Germany,0,99,Single,10
723,6207923,3,1,20,Ireland,0,99,Single,7
724,6467930,1,1,41,Ireland,2,7,Married,4
725,6278055,3,1,0,US,0,99,Single,7
726,6234816,2,2,39,Ireland,0,99,Married,2
727,6231431,12,1,22,US,0,99,Single,1
728,6468813,1,1,40,Germany,2,7,Married,4
729,6325373,3,2,20,US,0,99,Single,5
730,6335043,3,2,20,US,0,99,Single,9
731,6333252,3,2,8,US,0,99,Single,10
732,6392345,1,1,30,US,1,0,Married,4
733,6235722,3,2,18,UK,0,99,Single,8
734,6255720,1,1,38,Germany,4,15,Married,6
735,6376073,1,1,56,Germany,6,22,Married,9
736,6266629,13,1,18,Ireland,0,99,Single,1
737,6351222,1,1,37,Ireland,2,19,Married,5
738,6456756,1,1,31,Germany,0,99,Single,1
739,6340244,1,1,56,Ireland,7,17,Married,9
740,6223311,3,1,6,Italy,0,99,Single,6
741,6476883,3,1,20,Ireland,0,99,Single,7
742,6374944,2,2,35,Ireland,2,9,Married,4
743,6399916,3,2,16,US,0,99,Single,6
744,6255210,2,2,45,Germany,3,18,Married,5
745,6444366,1,1,59,Ireland,6,28,Married,7
746,6271612,3,2,16,US,0,99,Single,8
747,6239829,9,1,10,US,0,99,Single,3
748,6474964,3,1,0,US,0,99,Single,6
749,6232424,3,1,6,US,0,99,Single,4
750,6256628,3,2,5,US,0,99,Single,6
751,6452723,1,2,61,US,1,38,Divorced/widowed,2
752,6345965,1,2,42,Germany,5,17,Divorced/widowed,6
753,6379333,3,2,13,US,0,99,Single,7
754,6280987,3,1,2,US,0,99,Single,4
755,6438181,1,1,42,US,0,99,Married,2
756,6207243,1,1,32,Others,2,3,Married,4
757,6297551,7,2,16,Germany,0,99,Single,5
758,6432470,4,1,24,US,0,99,Married,8
759,6355584,3,1,15,US,0,99,Single,6
760,6323457,3,1,13,US,0,99,Single,6
761,6346570,9,1,8,US,0,99,Single,9
762,6397162,3,1,7,US,0,99,Single,6
763,6426011,1,1,46,US,2,11,Married,4
764,6458359,13,2,23,Ireland,0,99,Single,1
765,6363908,1,2,40,Ireland,2,16,Divorced/widowed,3
766,6459245,3,1,13,US,0,99,Single,8
767,6426512,1,1,36,Germany,5,14,Married,7
768,6218170,3,2,21,US,0,99,Single,9
769,6460839,3,1,18,US,0,99,Single,6
770,6409417,3,1,35,Ireland,0,99,Married,17
771,6468577,1,1,45,US,5,21,Married,9
772,6334625,3,1,5,US,0,99,Single,12
773,6467100,12,1,30,US,0,99,Single,1
774,6405685,3,2,4,US,0,99,Single,7
775,6334622,8,1,45,US,0,99,Married,4
776,6291849,1,1,39,US,1,0,Married,3
777,6458797,3,1,15,US,0,99,Single,10
778,6349166,3,2,14,US,0,99,Single,9
779,6339524,3,2,38,Ireland,0,99,Single,6
780,6249956,3,2,5,US,0,99,Single,5
781,6203543,3,2,17,US,0,99,Single,9
782,6229428,3,1,19,UK,0,99,Single,5
783,6217137,3,1,4,US,0,99,Single,7
784,6318163,3,2,18,US,0,99,Single,6
785,6299424,3,1,27,US,0,99,Single,6
786,6445919,3,1,0,US,0,99,Single,9
787,6254221,3,1,23,US,0,99,Single,3
788,6206006,1,1,32,UK,5,11,Married,11
789,6288104,3,1,16,US,0,99,Single,7
790,6354130,3,2,9,US,0,99,Single,5
791,6370041,3,2,26,US,0,99,Single,5
792,6340425,3,2,17,US,0,99,Single,4
793,6314965,3,2,30,US,0,99,Single,8
794,6273063,7,1,45,Germany,0,99,Single,5
795,6466676,3,1,15,US,0,99,Single,6
796,6272300,2,2,56,Germany,4,12,Married,6
797,6337359,7,1,21,US,0,99,Single,7
798,6380065,1,1,32,Ireland,3,10,Married,5
799,6332460,8,1,55,US,0,99,Single,5
800,6369864,3,1,41,Ireland,0,99,Single,7
801,6213439,7,1,65,US,0,99,Divorced/widowed,6
802,6475369,3,2,16,Ireland,0,99,Single,6
803,6278957,3,1,0,US,0,99,Single,5
804,6220676,2,2,34,Ireland,4,17,Married,6
805,6322232,3,1,19,US,0,99,Single,7
806,6288617,7,1,27,US,0,99,Single,5
807,6229370,12,2,21,Ireland,0,99,Single,1
808,6284214,7,1,60,Germany,1,17,Married,9
809,6310282,3,1,5,US,0,99,Single,10
810,6426929,3,1,16,US,0,99,Single,8
811,6203771,3,2,18,US,0,99,Single,5
812,6306966,8,1,45,Others,0,99,Single,4
813,6359823,3,2,14,US,0,99,Single,6
814,6293119,3,1,11,US,0,99,Single,6
815,6397388,10,2,18,Ireland,0,99,Single,7
816,6333304,2,2,66,US,6,35,Married,12
817,6305277,3,1,9,US,0,99,Single,9
818,6237820,12,1,21,Ireland,0,99,Single,1
819,6363198,3,1,3,US,0,99,Single,7
820,6269381,1,1,34,US,2,11,Married,6
821,6314099,3,2,15,US,0,99,Single,9
822,6468589,3,2,7,US,0,99,Single,6
823,6240475,1,1,33,Germany,3,15,Married,6
824,6468961,2,2,21,Others,0,99,Married,2
825,6454681,3,2,27,US,0,99,Single,5
826,6208545,1,1,29,US,1,7,Married,3
827,6218546,8,1,26,Ireland,0,99,Single,4
828,6377513,3,1,3,Others,0,99,Single,5
829,6266900,3,2,3,US,0,99,Single,7
830,6308960,3,1,3,US,0,99,Single,4
831,6237500,1,1,55,Ireland,7,15,Married,9
832,6202373,1,1,55,Ireland,7,24,Married,9
833,6294250,3,1,4,US,0,99,Single,6
834,6375870,2,2,33,Germany,5,13,Married,7
835,6295316,1,1,35,Others,0,99,Single,1
836,6217737,3,2,7,US,0,99,Single,7
837,6445987,10,2,15,US,0,99,Single,3
838,6302478,3,1,4,US,0,99,Single,5
839,6276891,3,1,18,US,0,99,Single,4
840,6202636,3,1,10,US,0,99,Single,7
841,6229908,12,1,45,US,1,22,Married,3
842,6291342,1,1,54,Others,4,25,Married,6
843,6331258,1,1,43,UK,0,99,Married,5
844,6453776,3,2,13,Ireland,0,99,Single,12
845,6306702,3,1,2,US,0,99,Single,4
846,6473909,1,1,36,US,2,6,Married,4
847,6338362,3,2,20,Germany,0,99,Single,7
848,6404205,1,2,52,Germany,1,18,Divorced/widowed,2
849,6322795,3,1,4,US,0,99,Single,4
850,6303052,1,1,44,US,3,18,Married,5
851,6398776,2,2,21,US,2,2,Married,4
852,6353434,1,1,40,Germany,2,17,Married,5
853,6284125,3,2,3,US,0,99,Single,5
854,6236221,3,2,6,US,0,99,Single,5
855,6285019,2,2,31,US,6,17,Married,10
856,6389030,3,1,7,US,0,99,Single,6
857,6411435,1,1,45,Ireland,1,10,Married,4
858,6243704,3,1,15,US,0,99,Single,5
859,6345897,3,2,20,US,0,99,Single,8
860,6303751,3,2,14,US,0,99,Single,4
861,6337240,3,1,22,Others,0,99,Single,6
862,6383278,3,2,6,US,0,99,Single,9
863,6273980,3,1,11,US,0,99,Single,6
864,6341052,2,2,37,Ireland,6,18,Married,8
865,6295962,2,2,28,Germany,2,11,Married,4
866,6352448,1,1,23,Germany,0,99,Married,2
867,6202605,1,1,35,Ireland,2,5,Married,4
868,6279448,2,2,42,Others,3,12,Married,5
869,6467642,1,1,44,US,5,19,Married,9
870,6268665,1,1,44,US,1,10,Married,3
871,6292089,3,1,2,US,0,99,Single,6
872,6323076,3,2,7,US,0,99,Single,4
873,6209114,1,1,35,Ireland,4,9,Married,10
874,6374763,3,2,8,US,0,99,Single,7
875,6207000,1,1,35,Ireland,4,18,Married,6
876,6382054,3,2,2,US,0,99,Single,4
877,6284436,3,2,25,US,0,99,Single,4
878,6337441,3,2,21,US,0,99,Single,3
879,6274542,3,2,9,US,0,99,Single,6
880,6455556,3,1,0,US,0,99,Single,4
881,6346993,13,1,23,Ireland,0,99,Single,1
882,6466475,3,2,2,US,0,99,Single,6
883,6226356,1,1,35,Italy,3,10,Married,5
884,6425961,3,1,6,US,0,99,Single,7
885,6373635,3,1,5,US,0,99,Single,5
886,6414006,2,2,43,Germany,2,12,Married,6
887,6319080,2,2,45,Germany,4,20,Married,6
888,6221824,1,2,55,Ireland,0,99,Married,2
889,6249688,12,1,40,US,0,99,Single,1
890,6328517,3,2,16,US,0,99,Single,8
891,6366212,3,2,15,US,0,99,Single,5
892,6245348,3,1,9,US,0,99,Single,6
893,6335482,3,1,19,Ireland,0,99,Single,7
894,6460559,1,1,29,US,2,3,Married,4
895,6369016,3,2,12,US,0,99,Single,5
896,6199936,12,1,22,Ireland,0,99,Single,1
897,6316753,3,2,25,Ireland,0,99,Single,10
898,6383774,1,1,46,US,3,12,Divorced/widowed,5
899,6383388,5,1,60,US,1,28,Divorced/widowed,6
900,6310897,8,2,38,Ireland,0,99,Single,5
901,6427780,1,1,34,US,2,6,Married,6
902,6331801,2,2,34,Ireland,4,8,Married,7
903,6264955,3,1,4,US,0,99,Single,6
904,6287333,3,1,22,US,0,99,Single,7
905,6278092,2,1,50,Others,6,24,Married,8
906,6198986,3,2,5,US,0,99,Single,3
907,6203282,3,1,16,US,0,99,Single,5
908,6292385,2,2,34,UK,4,10,Married,7
909,6456357,1,1,40,Ireland,0,99,Single,1
910,6249590,3,1,2,US,0,99,Single,4
911,6270349,3,2,7,US,0,99,Single,7
912,6355633,2,2,33,Germany,4,8,Married,6
913,6362492,1,1,33,Ireland,2,7,Married,4
914,6228297,2,2,22,US,0,99,Married,2
915,6295763,2,2,42,Germany,3,13,Married,5
916,6454416,8,1,24,Germany,0,99,Single,7
917,6286204,3,1,8,US,0,99,Single,8
918,6408616,3,1,15,US,0,99,Single,7
919,6432725,3,1,17,Ireland,0,99,Single,9
920,6289537,3,1,35,US,0,99,Single,5
921,6414059,7,1,27,Germany,0,99,Single,6
922,6289274,3,1,12,US,0,99,Single,8
923,6388441,3,1,15,US,0,99,Single,9
924,6327817,3,1,25,US,0,99,Single,4
925,6315975,3,1,20,US,0,99,Single,7
926,6339643,9,2,7,US,0,99,Single,5
927,6329784,1,1,52,Germany,4,16,Married,9
928,6385704,3,1,49,US,0,99,Single,4
929,6473949,3,1,2,US,0,99,Single,6
930,6436394,3,1,0,US,0,99,Single,4
931,6372617,3,1,12,US,0,99,Single,6
932,6475786,3,1,3,US,0,99,Single,5
933,6389815,1,1,42,Ireland,3,19,Married,5
934,6439048,12,2,30,Ireland,0,99,Single,1
935,6203847,2,2,26,Ireland,1,1,Married,3
936,6390262,3,1,16,US,0,99,Single,2
937,6255488,7,2,37,Ireland,0,99,Single,4
938,6472510,3,1,3,US,0,99,Single,7
939,6454841,3,1,2,US,0,99,Single,5
940,6363051,1,1,45,Ireland,4,18,Married,6
941,6252629,3,2,17,US,0,99,Single,7
942,6405441,1,1,34,Ireland,3,8,Married,5
943,6426754,3,2,22,US,0,99,Single,6
944,6432451,3,2,9,US,0,99,Single,8
945,6392164,3,2,1,US,0,99,Single,6
946,6291123,12,2,38,US,1,18,Divorced/widowed,2
947,6209588,2,2,22,UK,0,99,Married,2
948,6261949,3,2,1,US,0,99,Single,6
949,6407071,1,1,58,Germany,3,18,Married,5
950,6368142,3,1,2,US,0,99,Single,4
951,6244052,7,2,42,Ireland,1,13,Divorced/widowed,7
952,6312286,12,1,27,US,0,99,Single,1
953,6335693,2,2,45,Ireland,7,24,Married,9
954,6224028,2,2,18,US,0,99,Married,4
955,6362122,3,1,12,US,0,99,Single,10
956,6408658,3,2,4,US,0,99,Single,8
957,6250089,3,1,10,US,0,99,Single,8
958,6442662,8,1,28,US,0,99,Single,5
959,6363392,3,2,2,US,0,99,Single,4
960,6272451,3,2,16,Others,0,99,Single,5
961,6333719,2,2,36,US,5,18,Married,7
962,6345493,3,1,1,US,0,99,Single,4
963,6242055,10,1,11,US,0,99,Single,7
964,6245602,2,2,35,Ireland,3,5,Married,5
965,6326561,2,2,20,US,1,0,Married,3
966,6319889,3,1,10,US,0,99,Single,10
967,6337123,1,1,27,Others,3,6,Married,8
968,6430019,8,1,19,US,0,99,Single,8
969,6238749,3,2,11,US,0,99,Single,5
970,6370271,3,1,27,Ireland,0,99,Single,3
971,6443982,3,2,17,US,0,99,Single,7
972,6252995,3,1,2,US,0,99,Single,4
973,6375781,1,1,50,Germany,1,9,Married,3
974,6218514,7,2,45,Ireland,0,99,Divorced/widowed,6
975,6339160,2,2,50,Ireland,2,27,Married,4
976,6414661,2,2,20,US,0,99,Married,3
977,6281598,10,1,21,Others,0,99,Single,5
978,6327181,3,1,10,Others,0,99,Single,6
979,6473262,3,2,6,US,0,99,Single,3
980,6336778,2,2,70,Ireland,1,25,Married,3
981,6354256,10,2,72,US,0,99,Single,10
982,6225444,1,1,27,UK,3,2,Married,5
983,6213967,3,2,6,US,0,99,Single,3
984,6426449,2,2,35,Ireland,4,6,Married,6
985,6318302,2,2,28,US,2,4,Married,4
986,6262026,1,1,45,Ireland,4,19,Married,7
987,6454736,3,1,2,US,0,99,Single,4
988,6240459,2,2,38,US,3,6,Married,5
989,6216077,3,2,14,US,0,99,Single,7
990,6407098,3,1,9,US,0,99,Single,4
991,6232394,3,1,15,US,0,99,Single,4
992,6256639,2,2,29,Ireland,3,7,Married,5
993,6308346,3,1,24,Ireland,0,99,Single,6
994,6313858,1,2,41,US,0,99,Divorced/widowed,5
995,6306573,2,2,40,Germany,2,17,Married,4
996,6373788,3,2,18,US,0,99,Single,2
997,6317442,7,2,23,Ireland,0,99,Single,7
998,6359236,1,1,54,Germany,1,20,Married,3
999,6466493,1,2,19,US,0,99,Single,2
1000,6246110,3,1,2,US,0,99,Single,6
1001,6291077,3,1,27,US,0,99,Single,6
1002,6203852,12,1,58,Ireland,0,99,Married,1
1003,6448870,1,1,40,Germany,0,99,Married,2
1004,6210920,5,2,73,Ireland,1,53,Divorced/widowed,3
1005,6475188,5,2,63,Ireland,1,29,Divorced/widowed,3
1006,6235994,3,2,2,US,0,99,Single,5
1007,6339968,3,1,14,US,0,99,Single,9
1008,6289958,1,1,32,US,4,6,Married,6
1009,6229146,7,2,27,Ireland,0,99,Single,6
1010,6287848,3,2,2,US,0,99,Single,3
1011,6223095,1,1,30,Others,0,99,Married,2
1012,6240152,3,1,0,US,0,99,Single,5
1013,6240179,3,2,4,US,0,99,Single,4
1014,6379594,3,1,10,US,0,99,Single,5
1015,6397000,1,1,29,US,0,99,Married,2
1016,6318984,3,1,0,US,0,99,Single,4
1017,6402540,3,2,8,US,0,99,Single,5
1018,6235866,3,2,11,US,0,99,Single,9
1019,6299284,3,1,0,US,0,99,Single,5
1020,6371447,3,1,18,US,0,99,Single,11
1021,6252168,1,2,43,Ireland,2,13,Divorced/widowed,3
1022,6276028,3,2,18,US,0,99,Single,5
1023,6434382,10,2,23,Ireland,0,99,Single,8
1024,6333276,12,2,77,UK,0,99,Divorced/widowed,1
1025,6263773,3,2,17,UK,0,99,Single,7
1026,6333124,3,2,23,US,0,99,Single,6
1027,6347494,3,2,17,US,0,99,Single,4
1028,6259803,1,1,23,Others,1,0,Married,3
1029,6219571,3,1,15,US,0,99,Single,10
1030,6361675,1,2,46,Others,6,17,Divorced/widowed,7
1031,6284977,1,1,43,Germany,5,19,Married,7
1032,6259925,7,2,27,Ireland,0,99,Single,7
1033,6395615,3,1,6,US,0,99,Single,8
1034,6413931,1,1,34,Germany,0,99,Married,2
1035,6331292,3,2,23,US,0,99,Single,7
1036,6333210,3,2,16,Germany,0,99,Single,9
1037,6308446,3,2,2,US,0,99,Single,3
1038,6323741,3,2,7,US,0,99,Single,5
1039,6322475,2,2,65,Germany,2,40,Married,4
1040,6373414,3,1,2,US,0,99,Single,3
1041,6201820,12,1,33,US,0,99,Single,1
1042,6217915,1,1,33,Ireland,4,5,Married,7
1043,6370949,2,2,50,Ireland,1,23,Married,4
1044,6441833,2,2,20,US,2,4,Married,4
1045,6415780,3,2,8,US,0,99,Single,5
1046,6334520,3,1,8,US,0,99,Single,7
1047,6413933,2,2,25,US,1,1,Married,3
1048,6345582,5,2,80,Ireland,1,55,Divorced/widowed,4
1049,6276176,2,2,22,Others,1,0,Married,3
1050,6207740,3,2,8,US,0,99,Single,7
1051,6319061,2,2,33,Germany,3,8,Married,5
1052,6474173,2,2,32,US,2,7,Married,6
1053,6206023,3,2,7,US,0,99,Single,11
1054,6231153,3,2,1,US,0,99,Single,4
1055,6387009,2,2,28,US,1,8,Married,6
1056,6241585,3,2,4,US,0,99,Single,11
1057,6277655,1,1,49,Others,8,31,Married,10
1058,6316332,3,2,18,US,0,99,Single,8
1059,6207824,3,2,3,US,0,99,Single,3
1060,6326603,2,2,25,US,2,9,Married,4
1061,6442112,2,2,45,US,4,23,Married,8
1062,6386882,3,2,8,US,0,99,Single,3
1063,6327893,3,1,6,US,0,99,Single,8
1064,6417410,3,2,20,US,0,99,Single,10
1065,6254735,3,2,10,US,0,99,Single,5
1066,6211718,3,2,3,US,0,99,Single,7
1067,6315630,3,1,2,US,0,99,Single,4
1068,6322738,3,1,16,US,0,99,Single,5
1069,6476095,1,1,28,UK,0,99,Married,2
1070,6395857,1,1,53,US,0,99,Single,1
1071,6321342,10,2,18,Others,0,99,Single,3
1072,6393350,1,1,57,Germany,3,33,Married,5
1073,6448421,2,2,45,Germany,1,17,Married,3
1074,6231080,12,2,7,US,0,99,Single,1
1075,6221173,2,2,23,Ireland,0,99,Married,2
1076,6209773,12,1,24,US,0,99,Single,1
1077,6353369,3,2,16,US,0,99,Single,9
1078,6370455,1,1,29,US,0,99,Married,2
1079,6305843,3,2,18,US,0,99,Single,2
1080,6452798,2,2,30,Ireland,1,5,Married,3
1081,6400424,1,1,39,Ireland,5,14,Married,7
1082,6414195,2,2,38,Ireland,5,16,Married,7
1083,6296065,3,2,2,US,0,99,Single,3
1084,6377135,3,1,7,US,0,99,Single,5
1085,6388589,12,1,18,US,0,99,Single,1
1086,6253416,3,2,9,US,0,99,Single,6
1087,6389624,2,2,46,Ireland,6,26,Married,8
1088,6300311,4,1,22,Germany,0,99,Single,8
1089,6329629,2,2,50,Ireland,1,10,Married,3
1090,6401961,8,2,31,US,0,99,Married,11
1091,6320771,3,1,14,US,0,99,Single,9
1092,6467100,12,2,30,US,0,99,Single,4
1093,6466458,2,2,30,US,3,14,Married,7
1094,6285598,2,2,23,US,1,1,Married,3
1095,6406728,3,1,9,UK,0,99,Single,7
1096,6442460,3,2,6,US,0,99,Single,8
1097,6226914,11,1,40,US,0,99,Married,1
1098,6400789,2,2,23,US,2,5,Married,5
1099,6329810,3,1,32,Ireland,0,99,Single,4
1100,6474218,7,2,40,Ireland,0,99,Divorced/widowed,5
1101,6255869,2,2,29,Others,0,99,Married,2
1102,6209264,3,2,6,US,0,99,Single,4
1103,6275052,2,2,26,Others,0,99,Married,2
1104,6462520,3,1,23,Ireland,0,99,Single,6
1105,6325276,3,1,15,US,0,99,Single,5
1106,6270196,3,1,9,US,0,99,Single,7
1107,6423759,3,2,5,US,0,99,Single,7
1108,6240543,3,1,19,US,0,99,Single,4
1109,6405027,3,1,12,US,0,99,Single,7
1110,6355035,1,1,55,Germany,3,23,Married,5
1111,6275375,6,2,56,Others,1,30,Married,3
1112,6270864,2,2,35,Ireland,5,8,Married,7
1113,6357102,1,1,34,Germany,0,99,Single,1
1114,6434394,3,2,3,US,0,99,Single,4
1115,6353590,3,2,0,US,0,99,Single,5
1116,6303383,1,2,34,Germany,2,27,Divorced/widowed,3
1117,6317310,3,2,32,Ireland,0,99,Single,5
1118,6305450,3,2,18,US,0,99,Single,7
1119,6438306,1,1,47,Germany,2,21,Married,4
1120,6335610,1,1,37,Germany,1,9,Married,4
1121,6303361,3,1,7,US,0,99,Single,3
1122,6212227,1,1,40,Ireland,6,15,Married,8
1123,6205717,1,2,57,Ireland,2,25,Divorced/widowed,3
1124,6328332,1,1,41,Ireland,5,21,Married,7
1125,6373206,3,1,22,US,0,99,Single,4
1126,6354092,3,2,15,Germany,0,99,Single,8
1127,6436512,8,2,29,Ireland,0,99,Single,5
1128,6285138,3,1,1,US,0,99,Single,4
1129,6417130,3,1,3,US,0,99,Single,4
1130,6227149,3,1,4,US,0,99,Single,4
1131,6242615,12,2,9,US,0,99,Single,1
1132,6324572,3,2,14,US,0,99,Single,7
1133,6429564,3,2,11,US,0,99,Single,7
1134,6304352,1,1,30,Germany,0,99,Married,3
1135,6384236,12,2,23,Others,0,99,Single,1
1136,6395458,2,2,50,Ireland,0,99,Married,2
1137,6307518,3,2,0,US,0,99,Single,3
